exp_name,sample,accession,lane,organism
KD8_seq1_p2_mRNA_29_S30,SRX15479762,SRR19425768,L003,Homo sapiens
KD8_seq2_p2_mRNA_29_S30,SRX15479766,SRR19425765,L003,Homo sapiens
KD8_seq2_p2_mRNA_29_S30,SRX15479766,SRR19425764,L004,Homo sapiens
KD8_seq2_p2_mRNA_29_S30,SRX15479766,SRR19425766,L002,Homo sapiens
KD8_seq2_p2_mRNA_29_S30,SRX15479766,SRR19425767,L001,Homo sapiens
KD8_seq1_p2_mRNA_34_S35,SRX15479779,SRR19425751,L004,Homo sapiens
KD8_seq1_p2_mRNA_34_S35,SRX15479779,SRR19425752,L003,Homo sapiens
KD8_seq1_p2_mRNA_34_S35,SRX15479779,SRR19425753,L002,Homo sapiens
KD8_seq1_p2_mRNA_34_S35,SRX15479779,SRR19425754,L001,Homo sapiens
KD8_seq2_p2_mRNA_34_S35,SRX15479783,SRR19425748,L003,Homo sapiens
KD8_seq2_p2_mRNA_34_S35,SRX15479783,SRR19425750,L004,Homo sapiens
KD8_seq2_p2_mRNA_34_S35,SRX15479783,SRR19425749,L002,Homo sapiens
KD8_seq2_p2_mRNA_34_S35,SRX15479783,SRR19425747,L001,Homo sapiens
KD8_seq1_p1_mRNA_94_S95,SRX15479788,SRR19425745,L004,Homo sapiens
KD8_seq1_p1_mRNA_94_S95,SRX15479788,SRR19426607,L002,Homo sapiens
KD8_seq1_p1_mRNA_94_S95,SRX15479788,SRR19425734,L001,Homo sapiens
KD8_seq1_p1_mRNA_94_S95,SRX15479788,SRR19426618,L003,Homo sapiens
KD8_seq1_p2_mRNA_35_S36,SRX15479796,SRR19425737,L004,Homo sapiens
KD8_seq1_p2_mRNA_35_S36,SRX15479796,SRR19425736,L002,Homo sapiens
KD8_seq1_p2_mRNA_35_S36,SRX15479796,SRR19425735,L003,Homo sapiens
KD8_seq1_p2_mRNA_35_S36,SRX15479796,SRR19425733,L001,Homo sapiens
KD8_seq2_p2_mRNA_35_S36,SRX15479801,SRR19425732,L001,Homo sapiens
KD8_seq2_p2_mRNA_35_S36,SRX15479801,SRR19425731,L002,Homo sapiens
KD8_seq2_p2_mRNA_35_S36,SRX15479801,SRR19426625,L003,Homo sapiens
KD8_seq2_p2_mRNA_35_S36,SRX15479801,SRR19426624,L004,Homo sapiens
KD8_seq1_p2_mRNA_37_S38,SRX15479807,SRR19425722,L003,Homo sapiens
KD8_seq1_p2_mRNA_37_S38,SRX15479807,SRR19425723,L002,Homo sapiens
KD8_seq1_p2_mRNA_37_S38,SRX15479807,SRR19425726,L004,Homo sapiens
KD8_seq1_p2_mRNA_37_S38,SRX15479807,SRR19425724,L001,Homo sapiens
KD8_seq2_p1_mRNA_94_S95,SRX15479808,SRR19426057,L002,Homo sapiens
KD8_seq2_p1_mRNA_94_S95,SRX15479808,SRR19426068,L003,Homo sapiens
KD8_seq2_p1_mRNA_94_S95,SRX15479808,SRR19425725,L004,Homo sapiens
KD8_seq2_p1_mRNA_94_S95,SRX15479808,SRR19425713,L001,Homo sapiens
KD8_seq2_p2_mRNA_37_S38,SRX15479812,SRR19425718,L004,Homo sapiens
KD8_seq2_p2_mRNA_37_S38,SRX15479812,SRR19425719,L003,Homo sapiens
KD8_seq2_p2_mRNA_37_S38,SRX15479812,SRR19425720,L002,Homo sapiens
KD8_seq2_p2_mRNA_37_S38,SRX15479812,SRR19425721,L001,Homo sapiens
KD8_seq2_p1_mRNA_90_S91,SRX15479819,SRR19426095,L003,Homo sapiens
KD8_seq2_p1_mRNA_90_S91,SRX15479819,SRR19425714,L002,Homo sapiens
KD8_seq2_p1_mRNA_90_S91,SRX15479819,SRR19426410,L001,Homo sapiens
KD8_seq2_p1_mRNA_90_S91,SRX15479819,SRR19426017,L004,Homo sapiens
KD8_seq1_p2_mRNA_38_S39,SRX15479826,SRR19426071,L002,Homo sapiens
KD8_seq1_p2_mRNA_38_S39,SRX15479826,SRR19426072,L001,Homo sapiens
KD8_seq1_p2_mRNA_38_S39,SRX15479826,SRR19425707,L004,Homo sapiens
KD8_seq1_p2_mRNA_38_S39,SRX15479826,SRR19426070,L003,Homo sapiens
KD8_seq2_p2_mRNA_39_S40,SRX15479827,SRR19426049,L003,Homo sapiens
KD8_seq2_p2_mRNA_39_S40,SRX15479827,SRR19425706,L001,Homo sapiens
KD8_seq2_p2_mRNA_39_S40,SRX15479827,SRR19426051,L004,Homo sapiens
KD8_seq2_p2_mRNA_39_S40,SRX15479827,SRR19426050,L002,Homo sapiens
KD8_seq1_p2_mRNA_40_S41,SRX15479837,SRR19425696,L004,Homo sapiens
KD8_seq1_p2_mRNA_40_S41,SRX15479837,SRR19425695,L002,Homo sapiens
KD8_seq1_p2_mRNA_40_S41,SRX15479837,SRR19425692,L001,Homo sapiens
KD8_seq1_p2_mRNA_40_S41,SRX15479837,SRR19425694,L003,Homo sapiens
KD8_seq2_p2_mRNA_40_S41,SRX15479842,SRR19425688,L004,Homo sapiens
KD8_seq2_p2_mRNA_40_S41,SRX15479842,SRR19425689,L001,Homo sapiens
KD8_seq2_p2_mRNA_40_S41,SRX15479842,SRR19425690,L003,Homo sapiens
KD8_seq2_p2_mRNA_40_S41,SRX15479842,SRR19425691,L002,Homo sapiens
KD8_seq2_p2_mRNA_11_S12,SRX15479854,SRR19425675,L003,Homo sapiens
KD8_seq2_p2_mRNA_11_S12,SRX15479854,SRR19425677,L002,Homo sapiens
KD8_seq2_p2_mRNA_11_S12,SRX15479854,SRR19425678,L001,Homo sapiens
KD8_seq2_p2_mRNA_11_S12,SRX15479854,SRR19425679,L004,Homo sapiens
KD8_seq1_p2_mRNA_12_S13,SRX15479867,SRR19425664,L001,Homo sapiens
KD8_seq1_p2_mRNA_12_S13,SRX15479867,SRR19425663,L003,Homo sapiens
KD8_seq1_p2_mRNA_12_S13,SRX15479867,SRR19425662,L002,Homo sapiens
KD8_seq1_p2_mRNA_12_S13,SRX15479867,SRR19425666,L004,Homo sapiens
KD8_seq2_p2_mRNA_12_S13,SRX15479872,SRR19425661,L001,Homo sapiens
KD8_seq2_p2_mRNA_12_S13,SRX15479872,SRR19425658,L004,Homo sapiens
KD8_seq2_p2_mRNA_12_S13,SRX15479872,SRR19425659,L002,Homo sapiens
KD8_seq2_p2_mRNA_12_S13,SRX15479872,SRR19425660,L003,Homo sapiens
KD8_seq1_p1_mRNA_90_S91,SRX15479879,SRR19426395,L001,Homo sapiens
KD8_seq1_p1_mRNA_90_S91,SRX15479879,SRR19425654,L002,Homo sapiens
KD8_seq1_p1_mRNA_90_S91,SRX15479879,SRR19425939,L003,Homo sapiens
KD8_seq1_p1_mRNA_90_S91,SRX15479879,SRR19426125,L004,Homo sapiens
KD8_seq1_p2_mRNA_13_S14,SRX15479886,SRR19425647,L004,Homo sapiens
KD8_seq1_p2_mRNA_13_S14,SRX15479886,SRR19425644,L001,Homo sapiens
KD8_seq1_p2_mRNA_13_S14,SRX15479886,SRR19425645,L003,Homo sapiens
KD8_seq1_p2_mRNA_13_S14,SRX15479886,SRR19425646,L002,Homo sapiens
KD8_seq2_p2_mRNA_13_S14,SRX15479890,SRR19425643,L002,Homo sapiens
KD8_seq2_p2_mRNA_13_S14,SRX15479890,SRR19425641,L003,Homo sapiens
KD8_seq2_p2_mRNA_13_S14,SRX15479890,SRR19425640,L001,Homo sapiens
KD8_seq2_p2_mRNA_13_S14,SRX15479890,SRR19425639,L004,Homo sapiens
KD8_seq1_p2_mRNA_18_S19,SRX15479902,SRR19426141,L001,Homo sapiens
KD8_seq1_p2_mRNA_18_S19,SRX15479902,SRR19426138,L004,Homo sapiens
KD8_seq1_p2_mRNA_18_S19,SRX15479902,SRR19426140,L003,Homo sapiens
KD8_seq1_p2_mRNA_18_S19,SRX15479902,SRR19426139,L002,Homo sapiens
KD8_seq2_p2_mRNA_18_S19,SRX15479906,SRR19426137,L004,Homo sapiens
KD8_seq2_p2_mRNA_18_S19,SRX15479906,SRR19426133,L001,Homo sapiens
KD8_seq2_p2_mRNA_18_S19,SRX15479906,SRR19426134,L002,Homo sapiens
KD8_seq2_p2_mRNA_18_S19,SRX15479906,SRR19426135,L003,Homo sapiens
KD8_seq2_p1_mRNA_92_S93,SRX15479907,SRR19426423,L001,Homo sapiens
KD8_seq2_p1_mRNA_92_S93,SRX15479907,SRR19426434,L004,Homo sapiens
KD8_seq2_p1_mRNA_92_S93,SRX15479907,SRR19426124,L002,Homo sapiens
KD8_seq2_p1_mRNA_92_S93,SRX15479907,SRR19426136,L003,Homo sapiens
KD8_seq1_p2_mRNA_19_S20,SRX15479921,SRR19426122,L003,Homo sapiens
KD8_seq1_p2_mRNA_19_S20,SRX15479921,SRR19426119,L004,Homo sapiens
KD8_seq1_p2_mRNA_19_S20,SRX15479921,SRR19426120,L001,Homo sapiens
KD8_seq1_p2_mRNA_19_S20,SRX15479921,SRR19426121,L002,Homo sapiens
KD8_seq2_p2_mRNA_19_S20,SRX15479925,SRR19426117,L001,Homo sapiens
KD8_seq2_p2_mRNA_19_S20,SRX15479925,SRR19426115,L002,Homo sapiens
KD8_seq2_p2_mRNA_19_S20,SRX15479925,SRR19426118,L004,Homo sapiens
KD8_seq2_p2_mRNA_19_S20,SRX15479925,SRR19426116,L003,Homo sapiens
KD8_seq1_p2_mRNA_20_S21,SRX15479938,SRR19426101,L004,Homo sapiens
KD8_seq1_p2_mRNA_20_S21,SRX15479938,SRR19426104,L003,Homo sapiens
KD8_seq1_p2_mRNA_20_S21,SRX15479938,SRR19426103,L001,Homo sapiens
KD8_seq1_p2_mRNA_20_S21,SRX15479938,SRR19426105,L002,Homo sapiens
KD8_seq2_p2_mRNA_20_S21,SRX15479943,SRR19426097,L003,Homo sapiens
KD8_seq2_p2_mRNA_20_S21,SRX15479943,SRR19426100,L004,Homo sapiens
KD8_seq2_p2_mRNA_20_S21,SRX15479943,SRR19426099,L001,Homo sapiens
KD8_seq2_p2_mRNA_20_S21,SRX15479943,SRR19426098,L002,Homo sapiens
KD8_seq2_p2_mRNA_31_S32,SRX15479947,SRR19426093,L003,Homo sapiens
KD8_seq2_p2_mRNA_31_S32,SRX15479947,SRR19425906,L004,Homo sapiens
KD8_seq2_p2_mRNA_31_S32,SRX15479947,SRR19425905,L001,Homo sapiens
KD8_seq2_p2_mRNA_31_S32,SRX15479947,SRR19426096,L002,Homo sapiens
KD8_seq1_p2_mRNA_32_S33,SRX15479959,SRR19426084,L001,Homo sapiens
KD8_seq1_p2_mRNA_32_S33,SRX15479959,SRR19426082,L002,Homo sapiens
KD8_seq1_p2_mRNA_32_S33,SRX15479959,SRR19426080,L004,Homo sapiens
KD8_seq1_p2_mRNA_32_S33,SRX15479959,SRR19426081,L003,Homo sapiens
KD8_seq2_p2_mRNA_32_S33,SRX15479964,SRR19426077,L003,Homo sapiens
KD8_seq2_p2_mRNA_32_S33,SRX15479964,SRR19426079,L004,Homo sapiens
KD8_seq2_p2_mRNA_32_S33,SRX15479964,SRR19426078,L002,Homo sapiens
KD8_seq2_p2_mRNA_32_S33,SRX15479964,SRR19426076,L001,Homo sapiens
KD8_seq2_p2_mRNA_38_S39,SRX15479974,SRR19426065,L004,Homo sapiens
KD8_seq2_p2_mRNA_38_S39,SRX15479974,SRR19426066,L003,Homo sapiens
KD8_seq2_p2_mRNA_38_S39,SRX15479974,SRR19426067,L002,Homo sapiens
KD8_seq2_p2_mRNA_38_S39,SRX15479974,SRR19426069,L001,Homo sapiens
KD8_seq1_p2_mRNA_39_S40,SRX15479988,SRR19426055,L002,Homo sapiens
KD8_seq1_p2_mRNA_39_S40,SRX15479988,SRR19426054,L003,Homo sapiens
KD8_seq1_p2_mRNA_39_S40,SRX15479988,SRR19426053,L001,Homo sapiens
KD8_seq1_p2_mRNA_39_S40,SRX15479988,SRR19426052,L004,Homo sapiens
KD8_seq1_p2_mRNA_41_S42,SRX15479999,SRR19426041,L004,Homo sapiens
KD8_seq1_p2_mRNA_41_S42,SRX15479999,SRR19426042,L003,Homo sapiens
KD8_seq1_p2_mRNA_41_S42,SRX15479999,SRR19426043,L002,Homo sapiens
KD8_seq1_p2_mRNA_41_S42,SRX15479999,SRR19426044,L001,Homo sapiens
KD8_seq2_p2_mRNA_41_S42,SRX15480003,SRR19426039,L001,Homo sapiens
KD8_seq2_p2_mRNA_41_S42,SRX15480003,SRR19426038,L002,Homo sapiens
KD8_seq2_p2_mRNA_41_S42,SRX15480003,SRR19426036,L003,Homo sapiens
KD8_seq2_p2_mRNA_41_S42,SRX15480003,SRR19426040,L004,Homo sapiens
KD8_seq1_p2_mRNA_42_S43,SRX15480016,SRR19426027,L004,Homo sapiens
KD8_seq1_p2_mRNA_42_S43,SRX15480016,SRR19426025,L003,Homo sapiens
KD8_seq1_p2_mRNA_42_S43,SRX15480016,SRR19426601,L002,Homo sapiens
KD8_seq1_p2_mRNA_42_S43,SRX15480016,SRR19426600,L001,Homo sapiens
KD8_seq1_p2_mRNA_44_S45,SRX15480029,SRR19426014,L004,Homo sapiens
KD8_seq1_p2_mRNA_44_S45,SRX15480029,SRR19426012,L002,Homo sapiens
KD8_seq1_p2_mRNA_44_S45,SRX15480029,SRR19426011,L001,Homo sapiens
KD8_seq1_p2_mRNA_44_S45,SRX15480029,SRR19426013,L003,Homo sapiens
KD8_seq2_p2_mRNA_44_S45,SRX15480033,SRR19426008,L002,Homo sapiens
KD8_seq2_p2_mRNA_44_S45,SRX15480033,SRR19426009,L003,Homo sapiens
KD8_seq2_p2_mRNA_44_S45,SRX15480033,SRR19426010,L001,Homo sapiens
KD8_seq2_p2_mRNA_44_S45,SRX15480033,SRR19426007,L004,Homo sapiens
KD8_seq1_p1_mRNA_95_S96,SRX15480038,SRR19426005,L003,Homo sapiens
KD8_seq1_p1_mRNA_95_S96,SRX15480038,SRR19426245,L004,Homo sapiens
KD8_seq1_p1_mRNA_95_S96,SRX15480038,SRR19426256,L001,Homo sapiens
KD8_seq1_p1_mRNA_95_S96,SRX15480038,SRR19426267,L002,Homo sapiens
KD8_seq1_p2_mRNA_52_S53,SRX15480050,SRR19425993,L004,Homo sapiens
KD8_seq1_p2_mRNA_52_S53,SRX15480050,SRR19425989,L003,Homo sapiens
KD8_seq1_p2_mRNA_52_S53,SRX15480050,SRR19425990,L002,Homo sapiens
KD8_seq1_p2_mRNA_52_S53,SRX15480050,SRR19425991,L001,Homo sapiens
KD8_seq2_p2_mRNA_52_S53,SRX15480055,SRR19425986,L003,Homo sapiens
KD8_seq2_p2_mRNA_52_S53,SRX15480055,SRR19425985,L004,Homo sapiens
KD8_seq2_p2_mRNA_52_S53,SRX15480055,SRR19425987,L002,Homo sapiens
KD8_seq2_p2_mRNA_52_S53,SRX15480055,SRR19425988,L001,Homo sapiens
KD8_seq1_p2_mRNA_3_S4,SRX15480068,SRR19425972,L004,Homo sapiens
KD8_seq1_p2_mRNA_3_S4,SRX15480068,SRR19425973,L001,Homo sapiens
KD8_seq1_p2_mRNA_3_S4,SRX15480068,SRR19425974,L003,Homo sapiens
KD8_seq1_p2_mRNA_3_S4,SRX15480068,SRR19425975,L002,Homo sapiens
KD8_seq2_p2_mRNA_3_S4,SRX15480072,SRR19425969,L003,Homo sapiens
KD8_seq2_p2_mRNA_3_S4,SRX15480072,SRR19425968,L002,Homo sapiens
KD8_seq2_p2_mRNA_3_S4,SRX15480072,SRR19425971,L004,Homo sapiens
KD8_seq2_p2_mRNA_3_S4,SRX15480072,SRR19425967,L001,Homo sapiens
KD8_seq1_p2_mRNA_4_S5,SRX15480086,SRR19425954,L004,Homo sapiens
KD8_seq1_p2_mRNA_4_S5,SRX15480086,SRR19425955,L001,Homo sapiens
KD8_seq1_p2_mRNA_4_S5,SRX15480086,SRR19425957,L003,Homo sapiens
KD8_seq1_p2_mRNA_4_S5,SRX15480086,SRR19425956,L002,Homo sapiens
KD8_seq2_p2_mRNA_4_S5,SRX15480090,SRR19426515,L003,Homo sapiens
KD8_seq2_p2_mRNA_4_S5,SRX15480090,SRR19426516,L002,Homo sapiens
KD8_seq2_p2_mRNA_4_S5,SRX15480090,SRR19426514,L001,Homo sapiens
KD8_seq2_p2_mRNA_4_S5,SRX15480090,SRR19425953,L004,Homo sapiens
KD8_seq1_p1_mRNA_91_S92,SRX15480093,SRR19426512,L004,Homo sapiens
KD8_seq1_p1_mRNA_91_S92,SRX15480093,SRR19425950,L002,Homo sapiens
KD8_seq1_p1_mRNA_91_S92,SRX15480093,SRR19426501,L003,Homo sapiens
KD8_seq1_p1_mRNA_91_S92,SRX15480093,SRR19425938,L001,Homo sapiens
KD8_seq1_p2_mRNA_6_S7,SRX15480097,SRR19425944,L002,Homo sapiens
KD8_seq1_p2_mRNA_6_S7,SRX15480097,SRR19425945,L003,Homo sapiens
KD8_seq1_p2_mRNA_6_S7,SRX15480097,SRR19425943,L004,Homo sapiens
KD8_seq1_p2_mRNA_6_S7,SRX15480097,SRR19425946,L001,Homo sapiens
KD8_seq2_p2_mRNA_6_S7,SRX15480101,SRR19425937,L004,Homo sapiens
KD8_seq2_p2_mRNA_6_S7,SRX15480101,SRR19425942,L001,Homo sapiens
KD8_seq2_p2_mRNA_6_S7,SRX15480101,SRR19425940,L002,Homo sapiens
KD8_seq2_p2_mRNA_6_S7,SRX15480101,SRR19425941,L003,Homo sapiens
KD8_seq1_p2_mRNA_30_S31,SRX15480115,SRR19425927,L001,Homo sapiens
KD8_seq1_p2_mRNA_30_S31,SRX15480115,SRR19425926,L002,Homo sapiens
KD8_seq1_p2_mRNA_30_S31,SRX15480115,SRR19425928,L004,Homo sapiens
KD8_seq1_p2_mRNA_30_S31,SRX15480115,SRR19425924,L003,Homo sapiens
KD8_seq2_p2_mRNA_30_S31,SRX15480120,SRR19425923,L002,Homo sapiens
KD8_seq2_p2_mRNA_30_S31,SRX15480120,SRR19425922,L003,Homo sapiens
KD8_seq2_p2_mRNA_30_S31,SRX15480120,SRR19425921,L001,Homo sapiens
KD8_seq2_p2_mRNA_30_S31,SRX15480120,SRR19425920,L004,Homo sapiens
KD8_seq1_p2_mRNA_31_S32,SRX15480133,SRR19425910,L002,Homo sapiens
KD8_seq1_p2_mRNA_31_S32,SRX15480133,SRR19425909,L003,Homo sapiens
KD8_seq1_p2_mRNA_31_S32,SRX15480133,SRR19425908,L001,Homo sapiens
KD8_seq1_p2_mRNA_31_S32,SRX15480133,SRR19425907,L004,Homo sapiens
KD8_seq1_p2_mRNA_33_S34,SRX15480145,SRR19425897,L002,Homo sapiens
KD8_seq1_p2_mRNA_33_S34,SRX15480145,SRR19425896,L001,Homo sapiens
KD8_seq1_p2_mRNA_33_S34,SRX15480145,SRR19425895,L004,Homo sapiens
KD8_seq1_p2_mRNA_33_S34,SRX15480145,SRR19425898,L003,Homo sapiens
KD8_seq2_p2_mRNA_33_S34,SRX15480149,SRR19425892,L001,Homo sapiens
KD8_seq2_p2_mRNA_33_S34,SRX15480149,SRR19425894,L004,Homo sapiens
KD8_seq2_p2_mRNA_33_S34,SRX15480149,SRR19425891,L003,Homo sapiens
KD8_seq2_p2_mRNA_33_S34,SRX15480149,SRR19425890,L002,Homo sapiens
KD8_seq1_p2_mRNA_0_S1,SRX15480160,SRR19426186,L002,Homo sapiens
KD8_seq1_p2_mRNA_0_S1,SRX15480160,SRR19426197,L004,Homo sapiens
KD8_seq1_p2_mRNA_0_S1,SRX15480160,SRR19426393,L001,Homo sapiens
KD8_seq1_p2_mRNA_0_S1,SRX15480160,SRR19426527,L003,Homo sapiens
KD8_seq2_p2_mRNA_0_S1,SRX15480161,SRR19426389,L004,Homo sapiens
KD8_seq2_p2_mRNA_0_S1,SRX15480161,SRR19426390,L001,Homo sapiens
KD8_seq2_p2_mRNA_0_S1,SRX15480161,SRR19426391,L002,Homo sapiens
KD8_seq2_p2_mRNA_0_S1,SRX15480161,SRR19426392,L003,Homo sapiens
KD8_seq1_p2_mRNA_1_S2,SRX15480174,SRR19426379,L004,Homo sapiens
KD8_seq1_p2_mRNA_1_S2,SRX15480174,SRR19426377,L003,Homo sapiens
KD8_seq1_p2_mRNA_1_S2,SRX15480174,SRR19426378,L001,Homo sapiens
KD8_seq1_p2_mRNA_1_S2,SRX15480174,SRR19426376,L002,Homo sapiens
KD8_seq2_p2_mRNA_1_S2,SRX15480178,SRR19426373,L003,Homo sapiens
KD8_seq2_p2_mRNA_1_S2,SRX15480178,SRR19426374,L002,Homo sapiens
KD8_seq2_p2_mRNA_1_S2,SRX15480178,SRR19426375,L001,Homo sapiens
KD8_seq2_p2_mRNA_1_S2,SRX15480178,SRR19426371,L004,Homo sapiens
KD8_seq1_p2_mRNA_7_S8,SRX15480184,SRR19426369,L001,Homo sapiens
KD8_seq1_p2_mRNA_7_S8,SRX15480184,SRR19426367,L003,Homo sapiens
KD8_seq1_p2_mRNA_7_S8,SRX15480184,SRR19426365,L004,Homo sapiens
KD8_seq1_p2_mRNA_7_S8,SRX15480184,SRR19426366,L002,Homo sapiens
KD8_seq2_p1_mRNA_91_S92,SRX15480185,SRR19426482,L001,Homo sapiens
KD8_seq2_p1_mRNA_91_S92,SRX15480185,SRR19426357,L003,Homo sapiens
KD8_seq2_p1_mRNA_91_S92,SRX15480185,SRR19426368,L004,Homo sapiens
KD8_seq2_p1_mRNA_91_S92,SRX15480185,SRR19426346,L002,Homo sapiens
KD8_seq2_p2_mRNA_7_S8,SRX15480189,SRR19426361,L004,Homo sapiens
KD8_seq2_p2_mRNA_7_S8,SRX15480189,SRR19426364,L001,Homo sapiens
KD8_seq2_p2_mRNA_7_S8,SRX15480189,SRR19426363,L003,Homo sapiens
KD8_seq2_p2_mRNA_7_S8,SRX15480189,SRR19426362,L002,Homo sapiens
KD8_seq1_p2_mRNA_8_S9,SRX15480202,SRR19426351,L001,Homo sapiens
KD8_seq1_p2_mRNA_8_S9,SRX15480202,SRR19426349,L002,Homo sapiens
KD8_seq1_p2_mRNA_8_S9,SRX15480202,SRR19426350,L003,Homo sapiens
KD8_seq1_p2_mRNA_8_S9,SRX15480202,SRR19426348,L004,Homo sapiens
KD8_seq2_p2_mRNA_8_S9,SRX15480206,SRR19426492,L003,Homo sapiens
KD8_seq2_p2_mRNA_8_S9,SRX15480206,SRR19426490,L004,Homo sapiens
KD8_seq2_p2_mRNA_8_S9,SRX15480206,SRR19426491,L002,Homo sapiens
KD8_seq2_p2_mRNA_8_S9,SRX15480206,SRR19426347,L001,Homo sapiens
KD8_seq1_p2_mRNA_22_S23,SRX15480210,SRR19426343,L004,Homo sapiens
KD8_seq1_p2_mRNA_22_S23,SRX15480210,SRR19426341,L002,Homo sapiens
KD8_seq1_p2_mRNA_22_S23,SRX15480210,SRR19426340,L003,Homo sapiens
KD8_seq1_p2_mRNA_22_S23,SRX15480210,SRR19426339,L001,Homo sapiens
KD8_seq2_p2_mRNA_22_S23,SRX15480215,SRR19426335,L004,Homo sapiens
KD8_seq2_p2_mRNA_22_S23,SRX15480215,SRR19426338,L001,Homo sapiens
KD8_seq2_p2_mRNA_22_S23,SRX15480215,SRR19426337,L002,Homo sapiens
KD8_seq2_p2_mRNA_22_S23,SRX15480215,SRR19426336,L003,Homo sapiens
KD8_seq1_p2_mRNA_23_S24,SRX15480228,SRR19426325,L004,Homo sapiens
KD8_seq1_p2_mRNA_23_S24,SRX15480228,SRR19426323,L003,Homo sapiens
KD8_seq1_p2_mRNA_23_S24,SRX15480228,SRR19426324,L001,Homo sapiens
KD8_seq1_p2_mRNA_23_S24,SRX15480228,SRR19426322,L002,Homo sapiens
KD8_seq2_p2_mRNA_23_S24,SRX15480232,SRR19426319,L002,Homo sapiens
KD8_seq2_p2_mRNA_23_S24,SRX15480232,SRR19426318,L001,Homo sapiens
KD8_seq2_p2_mRNA_23_S24,SRX15480232,SRR19426317,L004,Homo sapiens
KD8_seq2_p2_mRNA_23_S24,SRX15480232,SRR19426321,L003,Homo sapiens
KD8_seq1_p2_mRNA_24_S25,SRX15480246,SRR19426307,L003,Homo sapiens
KD8_seq1_p2_mRNA_24_S25,SRX15480246,SRR19426306,L002,Homo sapiens
KD8_seq1_p2_mRNA_24_S25,SRX15480246,SRR19426305,L001,Homo sapiens
KD8_seq1_p2_mRNA_24_S25,SRX15480246,SRR19426304,L004,Homo sapiens
KD8_seq2_p2_mRNA_24_S25,SRX15480250,SRR19426300,L001,Homo sapiens
KD8_seq2_p2_mRNA_24_S25,SRX15480250,SRR19426301,L002,Homo sapiens
KD8_seq2_p2_mRNA_24_S25,SRX15480250,SRR19426303,L004,Homo sapiens
KD8_seq2_p2_mRNA_24_S25,SRX15480250,SRR19426302,L003,Homo sapiens
KD8_seq2_p2_mRNA_27_S28,SRX15480256,SRR19426294,L001,Homo sapiens
KD8_seq2_p2_mRNA_27_S28,SRX15480256,SRR19426296,L002,Homo sapiens
KD8_seq2_p2_mRNA_27_S28,SRX15480256,SRR19426297,L004,Homo sapiens
KD8_seq2_p2_mRNA_27_S28,SRX15480256,SRR19426295,L003,Homo sapiens
KD8_seq1_p2_mRNA_28_S29,SRX15480269,SRR19426284,L002,Homo sapiens
KD8_seq1_p2_mRNA_28_S29,SRX15480269,SRR19426282,L001,Homo sapiens
KD8_seq1_p2_mRNA_28_S29,SRX15480269,SRR19426281,L004,Homo sapiens
KD8_seq1_p2_mRNA_28_S29,SRX15480269,SRR19426283,L003,Homo sapiens
KD8_seq2_p2_mRNA_28_S29,SRX15480273,SRR19426278,L002,Homo sapiens
KD8_seq2_p2_mRNA_28_S29,SRX15480273,SRR19426280,L004,Homo sapiens
KD8_seq2_p2_mRNA_28_S29,SRX15480273,SRR19426277,L003,Homo sapiens
KD8_seq2_p2_mRNA_28_S29,SRX15480273,SRR19426276,L001,Homo sapiens
KD8_seq1_p2_mRNA_45_S46,SRX15480283,SRR19426266,L004,Homo sapiens
KD8_seq1_p2_mRNA_45_S46,SRX15480283,SRR19426268,L002,Homo sapiens
KD8_seq1_p2_mRNA_45_S46,SRX15480283,SRR19426269,L003,Homo sapiens
KD8_seq1_p2_mRNA_45_S46,SRX15480283,SRR19426270,L001,Homo sapiens
KD8_seq2_p2_mRNA_45_S46,SRX15480288,SRR19426263,L002,Homo sapiens
KD8_seq2_p2_mRNA_45_S46,SRX15480288,SRR19426262,L001,Homo sapiens
KD8_seq2_p2_mRNA_45_S46,SRX15480288,SRR19426264,L003,Homo sapiens
KD8_seq2_p2_mRNA_45_S46,SRX15480288,SRR19426265,L004,Homo sapiens
KD8_seq1_p2_mRNA_46_S47,SRX15480301,SRR19426252,L003,Homo sapiens
KD8_seq1_p2_mRNA_46_S47,SRX15480301,SRR19426251,L002,Homo sapiens
KD8_seq1_p2_mRNA_46_S47,SRX15480301,SRR19426250,L001,Homo sapiens
KD8_seq1_p2_mRNA_46_S47,SRX15480301,SRR19426249,L004,Homo sapiens
KD8_seq2_p2_mRNA_46_S47,SRX15480305,SRR19426246,L003,Homo sapiens
KD8_seq2_p2_mRNA_46_S47,SRX15480305,SRR19426247,L001,Homo sapiens
KD8_seq2_p2_mRNA_46_S47,SRX15480305,SRR19426248,L004,Homo sapiens
KD8_seq2_p2_mRNA_46_S47,SRX15480305,SRR19426244,L002,Homo sapiens
KD8_seq1_p2_mRNA_47_S48,SRX15480318,SRR19426235,L004,Homo sapiens
KD8_seq1_p2_mRNA_47_S48,SRX15480318,SRR19426232,L003,Homo sapiens
KD8_seq1_p2_mRNA_47_S48,SRX15480318,SRR19426231,L001,Homo sapiens
KD8_seq1_p2_mRNA_47_S48,SRX15480318,SRR19426233,L002,Homo sapiens
KD8_seq2_p1_mRNA_95_S96,SRX15480319,SRR19426175,L002,Homo sapiens
KD8_seq2_p1_mRNA_95_S96,SRX15480319,SRR19426234,L003,Homo sapiens
